"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","transferKeyPctile","netpppPctile","opppPctile","dpppPctile","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5"
"693fd810a9a4229a7296455f","2695946-105097-13","2025-11-22T01:52:12Z","41098","2695946","15","13","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-2481512-2118064","2","2","678","692","08:42","08:28","14","10","10","10","12","12","12","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:14","0","0","","0","","1","0","0.5","0","","","","","","","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","2481512","Kayla Jones","2118064","Maya Hernandez"
"693fd810a9a4229a72964f8c","2695946-105097-14","2025-11-22T01:52:12Z","41098","2695946","16","14","105097","LMU (CA)","30","1","false","true","true","2118049-1925105-2270840-2481512-2118064","2","2","692","785","08:28","06:55","93","10","10","12","12","12","14","2","2","0","1","2","1","1","0","1","0","0","0","1","0","1","0","1","2","1","2","0","0","0","0","1","0","1","0","01:33","1","1","1","0","","2","3","2.5","1","0.6667","0.3333","0","0.63","0.56","0.67","2118049","Mari Somvichian","1925105","Andjela Matic","2270840","Ivana Krajina","2481512","Kayla Jones","2118064","Maya Hernandez"
"693fd810a9a4229a729657a0","2695946-105097-15","2025-11-22T01:52:12Z","41098","2695946","17","15","105097","LMU (CA)","30","1","false","true","false","2118049-1925105-2270840-2283482-2118064","2","2","785","830","06:55","06:10","45","12","12","12","14","14","16","0","2","-2","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","1","1","0","0","1","1","0","1","1","0","00:45","1","1","","0","","2","1.4","1.7","0","1.4286","-1.4286","","","","","2118049","Mari Somvichian","1925105","Andjela Matic","2270840","Ivana Krajina","2283482","Lova Lagerlid","2118064","Maya Hernandez"
"693fd810a9a4229a7296521a","2695946-105097-16","2025-11-22T01:52:12Z","41098","2695946","18","16","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2283482-2118064","2","2","830","1097","06:10","01:43","267","12","12","19","16","16","22","7","6","1","3","8","2","6","1","2","0","0","1","1","1","2","2","3","6","3","4","0","2","2","1","1","0","3","1","04:27","4","4","0.3333","0.5","","6.86","6.73","6.795","1.0204","0.8915","0.1289","0","0.55","0.58","0.49","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2283482","Lova Lagerlid","2118064","Maya Hernandez"
"693fd810a9a4229a72965e58","2695946-105097-17","2025-11-22T01:52:12Z","41098","2695946","19","17","105097","LMU (CA)","30","1","false","true","false","2118049-1925105-2291264-2283482-2481512","2","2","1097","1200","01:43","00:00","103","19","19","23","22","22","27","4","5","-1","1","3","0","1","1","2","1","2","1","0","1","0","2","2","3","1","1","1","2","0","2","0","0","0","1","01:43","2","1","0","0.5","0.5","2.66","1.93","2.295","1.5038","2.5907","-1.0869","","","","","2118049","Mari Somvichian","1925105","Andjela Matic","2291264","Zawadi Ogot","2283482","Lova Lagerlid","2481512","Kayla Jones"
"693fd810a9a4229a729649e9","2695946-105097-18","2025-11-22T01:52:12Z","41098","2695946","20","18","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","3","3","1200","1291","10:00","08:29","91","23","23","25","27","27","27","2","0","2","1","2","1","2","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","01:31","1","1","0.5","","","2","1","1.5","1","0","1","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a729650ca","2695946-105097-19","2025-11-22T01:52:12Z","41098","2695946","21","19","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2283482-2118064","3","3","1291","1382","08:29","06:58","91","25","25","25","27","27","29","0","2","-2","0","4","0","4","0","0","0","2","0","1","0","1","2","0","2","0","1","0","1","2","0","1","0","3","1","01:31","3","4","0","","0","3.088","2.73","2.909","0","0.7326","-0.7326","0","0.19","0.13","0.58","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2283482","Lova Lagerlid","2118064","Maya Hernandez"
"693fd810a9a4229a72964caf","2695946-105097-20","2025-11-22T01:52:12Z","41098","2695946","22","20","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-2481512-2118064","3","3","1382","1464","06:58","05:36","82","25","25","28","29","29","29","3","0","3","1","3","0","0","1","3","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","01:22","1","1","","0.3333","","0.86","0.93","0.895","3.4884","0","3.4884","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2481512","Kayla Jones","2118064","Maya Hernandez"
"693fd810a9a4229a72964815","2695946-105097-21","2025-11-22T01:52:12Z","41098","2695946","23","21","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-2283482-2481512","3","3","1464","1561","05:36","03:59","97","28","28","28","29","29","29","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","0","0","3","0","3","0","0","0","0","1","0","1","1","01:37","2","2","","0","","2","2.93","2.465","0","0","0","","","","","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","2283482","Lova Lagerlid","2481512","Kayla Jones"
"693fd810a9a4229a729649c0","2695946-105097-22","2025-11-22T01:52:12Z","41098","2695946","24","22","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","3","3","1561","1658","03:59","02:22","97","28","28","31","29","29","29","3","0","3","1","2","0","1","1","1","0","1","1","0","1","1","0","0","1","0","1","0","0","0","0","1","1","2","0","01:37","1","2","0","1","0","3.4","2","2.7","0.8824","0","0.8824","0","0.84","0.48","1","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72965ae7","2695946-105097-23","2025-11-22T01:52:12Z","41098","2695946","25","23","105097","LMU (CA)","30","1","false","true","false","2118049-2138783-1925105-1688590-2481512","3","3","1658","1691","02:22","01:49","33","31","31","31","29","29","31","0","2","-2","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","1","0","00:33","0","1","","","0","0.8","1","0.9","0","2","-2","","","","","2118049","Mari Somvichian","2138783","Jess Lawson","1925105","Andjela Matic","1688590","Carly Heidger","2481512","Kayla Jones"
"693fd810a9a4229a72965851","2695946-105097-24","2025-11-22T01:52:12Z","41098","2695946","26","24","105097","LMU (CA)","30","1","false","true","false","2118049-2138783-1925105-2283482-2481512","3","3","1691","1773.1","01:49","00:26","82.1","31","31","33","31","31","34","2","3","-1","0","0","0","0","0","0","2","2","0","0","1","1","0","1","2","0","1","1","1","0","1","0","0","0","0","01:22","1","0","","","1","1.8","2","1.9","1.1111","1.5","-0.3889","","","","","2118049","Mari Somvichian","2138783","Jess Lawson","1925105","Andjela Matic","2283482","Lova Lagerlid","2481512","Kayla Jones"
"693fd810a9a4229a729646f3","2695946-105097-25","2025-11-22T01:52:12Z","41098","2695946","27","25","105097","LMU (CA)","30","1","false","true","false","2118049-1925105-2291264-2283482-2481512","3","3","1773.1","1800","00:26","00:00","26.9","33","33","33","34","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","00:27","0","0","","","","0","1","0.5","","0","","","","","","2118049","Mari Somvichian","1925105","Andjela Matic","2291264","Zawadi Ogot","2283482","Lova Lagerlid","2481512","Kayla Jones"
"693fd810a9a4229a72964e92","2695946-105097-26","2025-11-22T01:52:12Z","41098","2695946","28","26","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2481512-2118064","4","4","1800","1970","10:00","07:10","170","33","33","39","34","34","36","6","2","4","3","6","3","6","0","0","0","0","1","1","2","2","2","0","2","0","1","0","1","2","0","1","0","0","0","02:50","4","0","0.5","","","4.79","3.8","4.295","1.2526","0.5263","0.7263","0","0.79","0.7","0.73","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2481512","Kayla Jones","2118064","Maya Hernandez"
"693fd810a9a4229a729659a8","2695946-105097-27","2025-11-22T01:52:12Z","41098","2695946","29","27","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2481512","4","4","1970","2182","07:10","03:38","212","39","39","41","36","36","43","2","7","-5","1","3","1","2","0","1","0","0","1","0","1","1","0","2","3","1","1","1","2","4","1","0","0","1","1","03:32","1","2","0.5","0","","4","4.065","4.0325","0.5","1.722","-1.222","0","0.08","0.23","0.09","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2481512","Kayla Jones"
"693fd810a9a4229a729659aa","2695946-105097-28","2025-11-22T01:52:12Z","41098","2695946","30","28","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","4","4","2182","2389.5","03:38","00:10","207.5","41","41","51","43","43","53","10","10","0","3","6","2","4","1","2","3","5","1","0","1","0","3","4","5","3","4","1","1","2","1","0","0","1","0","03:28","3","1","0.5","0.5","0.6","6.5925","5.8","6.1963","1.5169","1.7241","-0.2073","0","0.39","0.84","0.09","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72964e9b","2695946-105097-29","2025-11-22T01:52:12Z","41098","2695946","31","29","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-1688590-2481512-2118064","4","4","2389.5","2399.7","00:10","00:00","10.2","51","51","51","53","53","54","0","1","-1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","1","0","1","0","00:10","0","1","","0","","2","1.8","1.9","0","0.5556","-0.5556","","","","","2138783","Jess Lawson","1925105","Andjela Matic","1688590","Carly Heidger","2481512","Kayla Jones","2118064","Maya Hernandez"
"693fd810a9a4229a729655de","2695946-105097-30","2025-11-22T01:52:12Z","41098","2695946","32","30","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-1688590-2481512","4","4","2399.7","2400","00:00","00:00","0.3","51","51","51","54","54","55","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","00:00","0","0","","","","0","0.8","0.4","","1.25","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","1688590","Carly Heidger","2481512","Kayla Jones","",""
