"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5","transferKeyPctile","netpppPctile","opppPctile","dpppPctile"
"693fd810a9a4229a72965f1c","2695432-105097-21","2025-11-13T20:36:20Z","41098","2695432","24","21","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-1688590-2118064","2","2","1142.9","1200","00:57","00:00","57.099999999999994","22","22","25","21","21","24","3","3","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","00:57","0","0","","1","","1","1","1","3","3","0","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72965908","2695432-105097-22","2025-11-13T20:36:20Z","41098","2695432","25","22","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","3","3","1200","1326","10:00","07:54","126","25","25","27","24","24","30","2","6","-4","1","3","1","2","0","1","0","0","1","0","1","1","0","2","4","2","4","0","0","2","0","0","0","2","1","02:06","1","3","0.5","0","","4","3.73","3.865","0.5","1.6086","-1.1086","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.1","0.23","0.13"
"693fd810a9a4229a72964980","2695432-105097-23","2025-11-13T20:36:20Z","41098","2695432","26","23","105097","LMU (CA)","30","1","false","true","true","2118049-2138783-1925105-1688590-2481512","3","3","1326","1411","07:54","06:29","85","27","27","29","30","30","30","2","0","2","1","4","1","3","0","1","0","0","0","2","0","1","1","0","1","0","1","0","0","0","0","2","0","2","0","01:25","2","2","0.3333","0","","2.93","3","2.965","0.6826","0","0.6826","2118049","Mari Somvichian","2138783","Jess Lawson","1925105","Andjela Matic","1688590","Carly Heidger","2481512","Kayla Jones","0","0.78","0.37","1"
"693fd810a9a4229a72965959","2695432-105097-24","2025-11-13T20:36:20Z","41098","2695432","27","24","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-1688590-2481512","3","3","1411","1533","06:29","04:27","122","29","29","31","30","30","35","2","5","-3","1","3","1","1","0","2","0","0","0","0","0","1","1","2","3","1","2","1","1","0","1","0","0","1","0","02:02","2","1","1","0","","1.93","3","2.465","1.0363","1.6667","-0.6304","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2481512","Kayla Jones","","","",""
"693fd810a9a4229a72964f6e","2695432-105097-25","2025-11-13T20:36:20Z","41098","2695432","28","25","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2481512-2118064","3","3","1533","1638","04:27","02:42","105","31","31","33","35","35","37","2","2","0","1","4","1","4","0","0","0","0","0","0","0","1","1","1","2","1","2","0","0","0","1","1","0","2","0","01:45","2","2","0.25","","","2.93","3","2.965","0.6826","0.6667","0.0159","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2481512","Kayla Jones","2118064","Maya Hernandez","0","0.51","0.37","0.67"
"693fd810a9a4229a7296562c","2695432-105097-26","2025-11-13T20:36:20Z","41098","2695432","29","26","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","3","3","1638","1800","02:42","00:00","162","33","33","37","37","37","42","4","5","-1","2","2","2","2","0","0","0","0","0","0","3","1","0","2","3","1","2","1","1","0","2","1","3","0","0","02:42","1","0","1","","","5","4","4.5","0.8","1.25","-0.45","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.29","0.44","0.29"
"693fd810a9a4229a72965441","2695432-105097-27","2025-11-13T20:36:20Z","41098","2695432","29","27","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","1800","1915","10:00","08:05","115","37","37","39","42","42","44","2","2","0","1","1","1","1","0","0","0","0","1","1","2","0","0","1","2","1","1","0","1","0","0","1","2","0","1","01:55","0","1","1","","","3","1.93","2.465","0.6667","1.0363","-0.3696","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72965b5b","2695432-105097-28","2025-11-13T20:36:20Z","41098","2695432","30","28","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-1688590-2481512","4","4","1915","1997","08:05","06:43","82","39","39","42","44","44","48","3","4","-1","1","1","0","0","1","1","0","0","0","0","1","0","0","2","2","2","2","0","0","0","2","0","1","0","0","01:22","0","0","","1","","2","2","2","1.5","2","-0.5","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2481512","Kayla Jones","","","",""
"693fd810a9a4229a72965dcd","2695432-105097-29","2025-11-13T20:36:20Z","41098","2695432","31","29","105097","LMU (CA)","30","1","false","true","false","2118049-1925105-2291264-1688590-2118064","4","4","1997","2044","06:43","05:56","47","42","42","42","48","48","50","0","2","-2","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","00:47","1","0","","0","","-0.07","0.8","0.365","0","2.5","-2.5","2118049","Mari Somvichian","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72964f90","2695432-105097-30","2025-11-13T20:36:20Z","41098","2695432","32","30","105097","LMU (CA)","30","1","false","true","true","2118049-2138783-1925105-1688590-2118064","4","4","2044","2191","05:56","03:29","147","42","42","46","50","50","52","4","2","2","2","4","2","2","0","2","0","0","0","0","0","1","0","1","2","1","2","0","0","0","1","1","0","2","0","02:27","1","2","1","0","","4","3","3.5","1","0.6667","0.3333","2118049","Mari Somvichian","2138783","Jess Lawson","1925105","Andjela Matic","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.63","0.56","0.67"
"693fd810a9a4229a72964bd9","2695432-105097-31","2025-11-13T20:36:20Z","41098","2695432","33","31","105097","LMU (CA)","30","1","false","true","false","2118049-2138783-2270840-1688590-2118064","4","4","2191","2239","03:29","02:41","48","46","46","48","52","52","52","2","0","2","1","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","00:48","1","0","1","","","1","1","1","2","0","2","2118049","Mari Somvichian","2138783","Jess Lawson","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72964f95","2695432-105097-32","2025-11-13T20:36:20Z","41098","2695432","34","32","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","4","4","2239","2400","02:41","00:00","161","48","48","52","52","52","56","4","4","0","1","3","1","2","0","1","2","6","0","1","1","1","2","2","3","2","3","0","0","0","2","3","0","1","0","02:41","3","1","0.5","0","0.3333","4.9733","6","5.4867","0.8043","0.6667","0.1376","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.55","0.44","0.67"
