team,isHome,player,initial,period,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,OREB,DREB,REB,AST,STL,BLK,TO,PF,game_date
LMU,False,kayla jones,KJ,Q2,3.47,2,2,0,0,0,0,4,1,0,1,0,0,0,0,0,20260124
LMU,False,kayla jones,KJ,Q3,1.22,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,20260124
LMU,False,maya hernandez,MH,EOG,29.73,7,12,0,0,3,4,17,3,4,7,0,0,0,3,6,20260124
LMU,False,maya hernandez,MH,Q1,6.53,4,5,0,0,1,2,9,1,3,4,0,0,0,1,1,20260124
LMU,False,maya hernandez,MH,Q2,6.52,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,20260124
LMU,False,maya hernandez,MH,Q3,9.98,3,4,0,0,2,2,8,1,1,2,0,0,0,1,1,20260124
LMU,False,maya hernandez,MH,Q4,6.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,20260124
LMU,False,paula reus piza,PR,EOG,10.08,0,2,0,1,0,0,0,1,2,3,0,0,0,1,0,20260124
LMU,False,paula reus piza,PR,Q1,1.27,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,20260124
LMU,False,paula reus piza,PR,Q2,5.47,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,20260124
LMU,False,team,,EOG,0.0,0,0,0,0,0,0,0,4,3,7,0,0,0,1,0,20260124
LMU,False,team,,Q1,0.0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,20260124
LMU,False,team,,Q2,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20260124
LMU,False,team,,Q4,0.0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,20260124
LMU,False,zawadi ogot,ZO,EOG,16.52,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,20260124
LMU,False,zawadi ogot,ZO,Q1,4.55,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,20260124
LMU,False,zawadi ogot,ZO,Q3,3.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20260124
San Diego,True,ayla williams,,EOG,22.15,0,1,0,0,0,0,0,0,3,3,0,0,0,1,2,20260124
San Diego,True,ayla williams,,Q1,4.55,0,1,0,0,0,0,0,0,3,3,0,0,0,1,1,20260124
San Diego,True,ayla williams,,Q3,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20260124
San Diego,True,eva ruse,,EOG,33.75,6,9,0,0,0,2,12,5,7,12,0,0,0,1,3,20260124
San Diego,True,eva ruse,,Q1,5.63,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20260124
San Diego,True,eva ruse,,Q2,9.98,2,3,0,0,0,0,4,3,2,5,0,0,0,0,1,20260124
San Diego,True,eva ruse,,Q3,8.17,2,2,0,0,0,0,4,1,1,2,0,0,0,1,1,20260124
San Diego,True,eva ruse,,Q4,9.97,1,3,0,0,0,2,2,1,4,5,0,0,0,0,1,20260124
San Diego,True,hallie rhodes,,EOG,37.52,6,15,0,0,0,0,12,0,2,2,0,0,0,3,3,20260124
San Diego,True,hallie rhodes,,Q1,8.5,2,5,0,0,0,0,4,0,1,1,0,0,0,0,0,20260124
San Diego,True,hallie rhodes,,Q2,9.07,3,5,0,0,0,0,6,0,0,0,0,0,0,3,1,20260124
San Diego,True,hallie rhodes,,Q3,9.98,1,4,0,0,0,0,2,0,1,1,0,0,0,0,0,20260124
San Diego,True,hallie rhodes,,Q4,9.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20260124
San Diego,True,helen holley,,EOG,19.1,1,2,0,0,0,0,2,1,1,2,0,0,0,1,3,20260124
San Diego,True,helen holley,,Q1,6.08,1,2,0,0,0,0,2,1,0,1,0,0,0,0,2,20260124
San Diego,True,helen holley,,Q2,9.98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20260124
San Diego,True,helen holley,,Q3,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20260124
San Diego,True,jayden rhodes,,EOG,21.47,3,4,2,2,0,0,8,0,1,1,0,0,0,1,2,20260124
San Diego,True,jayden rhodes,,Q3,6.95,2,3,1,1,0,0,5,0,0,0,0,0,0,0,1,20260124
San Diego,True,jayden rhodes,,Q4,9.97,1,1,1,1,0,0,3,0,1,1,0,0,0,1,1,20260124
San Diego,True,kylie ray,,EOG,37.38,6,16,1,2,13,14,26,0,9,9,0,0,0,5,12,20260124
San Diego,True,kylie ray,,Q1,9.15,1,4,0,0,2,2,4,0,0,0,0,0,0,1,1,20260124
San Diego,True,kylie ray,,Q2,8.28,0,4,0,0,2,2,2,0,3,3,0,0,0,2,3,20260124
San Diego,True,kylie ray,,Q3,9.98,3,4,0,1,2,2,8,0,1,1,0,0,0,2,2,20260124
San Diego,True,kylie ray,,Q4,9.97,2,4,1,1,7,8,12,0,5,5,0,0,0,0,6,20260124
San Diego,True,lilly amor,,EOG,12.17,0,1,0,1,0,0,0,0,1,1,0,0,0,3,0,20260124
San Diego,True,lilly amor,,Q1,5.92,0,1,0,1,0,0,0,0,1,1,0,0,0,3,0,20260124
San Diego,True,olivia owens,,EOG,28.13,4,5,1,1,0,1,9,1,4,5,0,0,0,4,3,20260124
San Diego,True,olivia owens,,Q2,8.13,2,3,1,1,0,0,5,0,0,0,0,0,0,2,1,20260124
San Diego,True,olivia owens,,Q3,6.48,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,20260124
San Diego,True,olivia owens,,Q4,9.97,2,2,0,0,0,1,4,1,2,3,0,0,0,2,2,20260124
San Diego,True,team,,EOG,0.0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,20260124
San Diego,True,team,,Q1,0.0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,20260124
San Diego,True,team,,Q2,0.0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,20260124
San Diego,True,team,,Q4,0.0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,20260124
