team,isHome,player,initial,period,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,OREB,DREB,REB,AST,STL,BLK,TO,PF,game_date
LMU,False,allison clarke,AC,EOG,19.22,1,1,0,0,3,5,5,0,1,1,0,0,0,2,4,20251230
LMU,False,allison clarke,AC,Q1,3.8,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,20251230
LMU,False,allison clarke,AC,Q2,8.68,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,20251230
LMU,False,allison clarke,AC,Q3,5.33,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,20251230
LMU,False,allison clarke,AC,Q4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20251230
LMU,False,andjela matic,AM,EOG,34.27,3,9,3,6,3,4,12,0,4,4,0,0,0,0,3,20251230
LMU,False,andjela matic,AM,Q1,6.88,1,2,1,1,0,0,3,0,1,1,0,0,0,0,0,20251230
LMU,False,andjela matic,AM,Q2,10.0,2,4,2,4,1,2,7,0,2,2,0,0,0,0,1,20251230
LMU,False,andjela matic,AM,Q3,7.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20251230
LMU,False,andjela matic,AM,Q4,9.9,0,2,0,1,2,2,2,0,1,1,0,0,0,0,2,20251230
LMU,False,carly heidger,CH,EOG,30.97,2,6,0,3,1,1,5,1,3,4,0,0,0,0,1,20251230
LMU,False,carly heidger,CH,Q1,8.58,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,20251230
LMU,False,carly heidger,CH,Q2,8.47,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,20251230
LMU,False,carly heidger,CH,Q3,6.62,1,1,0,0,1,1,3,1,1,2,0,0,0,0,1,20251230
LMU,False,carly heidger,CH,Q4,7.3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251230
LMU,False,ivana krajina,IK,EOG,25.5,3,9,1,4,0,0,7,0,0,0,0,0,0,1,3,20251230
LMU,False,ivana krajina,IK,Q1,7.55,1,4,0,3,0,0,2,0,0,0,0,0,0,0,0,20251230
LMU,False,ivana krajina,IK,Q2,6.95,2,3,1,1,0,0,5,0,0,0,0,0,0,1,0,20251230
LMU,False,ivana krajina,IK,Q3,4.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20251230
LMU,False,ivana krajina,IK,Q4,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20251230
LMU,False,jess lawson,JL,EOG,25.53,5,9,0,1,6,7,16,4,7,11,0,0,0,1,7,20251230
LMU,False,jess lawson,JL,Q1,4.9,1,3,0,1,0,0,2,1,2,3,0,0,0,0,0,20251230
LMU,False,jess lawson,JL,Q2,4.25,0,1,0,0,2,2,2,1,2,3,0,0,0,0,3,20251230
LMU,False,jess lawson,JL,Q3,6.52,1,1,0,0,4,5,6,0,2,2,0,0,0,0,3,20251230
LMU,False,jess lawson,JL,Q4,9.87,3,4,0,0,0,0,6,2,1,3,0,0,0,1,1,20251230
LMU,False,kayla jones,KJ,EOG,6.8,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,20251230
LMU,False,kayla jones,KJ,Q1,3.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20251230
LMU,False,kayla jones,KJ,Q3,3.38,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20251230
LMU,False,maya hernandez,MH,EOG,27.98,4,13,0,0,0,0,8,3,0,3,0,0,0,2,3,20251230
LMU,False,maya hernandez,MH,Q1,5.88,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,20251230
