team,isHome,player,initial,period,MIN,FGM,FGA,3PM,3PA,FTM,FTA,PTS,OREB,DREB,REB,AST,STL,BLK,TO,PF,game_date
Denver,False,victoria baker,,Q4,9.18,1,3,0,1,0,0,2,1,0,1,0,0,0,1,2,20251109
LMU,True,andjela matic,AM,EOG,35.02,1,6,0,2,3,5,5,2,2,4,0,0,0,0,7,20251109
LMU,True,andjela matic,AM,Q1,7.33,0,2,0,0,3,3,3,0,0,0,0,0,0,0,3,20251109
LMU,True,andjela matic,AM,Q2,10.0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,20251109
LMU,True,andjela matic,AM,Q3,7.68,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251109
LMU,True,andjela matic,AM,Q4,10.0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,4,20251109
LMU,True,carly heidger,CH,EOG,30.62,3,7,1,2,1,1,8,2,3,5,0,0,0,1,5,20251109
LMU,True,carly heidger,CH,Q1,8.68,0,2,0,0,0,0,0,0,3,3,0,0,0,0,1,20251109
LMU,True,carly heidger,CH,Q2,5.45,0,2,0,1,0,0,0,1,0,1,0,0,0,0,3,20251109
LMU,True,carly heidger,CH,Q3,7.52,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20251109
LMU,True,carly heidger,CH,Q4,8.97,2,2,1,1,1,1,6,1,0,1,0,0,0,1,1,20251109
LMU,True,ivana krajina,IK,EOG,31.25,2,4,2,3,0,0,6,0,0,0,0,0,0,3,6,20251109
LMU,True,ivana krajina,IK,Q1,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20251109
LMU,True,ivana krajina,IK,Q2,8.4,1,2,1,2,0,0,3,0,0,0,0,0,0,0,2,20251109
LMU,True,ivana krajina,IK,Q3,7.52,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,20251109
LMU,True,ivana krajina,IK,Q4,9.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20251109
LMU,True,jess lawson,JL,EOG,28.23,2,8,1,3,3,4,8,2,4,6,0,0,0,0,6,20251109
LMU,True,jess lawson,JL,Q1,6.67,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251109
LMU,True,jess lawson,JL,Q2,6.68,1,2,0,1,3,4,5,0,1,1,0,0,0,0,2,20251109
LMU,True,jess lawson,JL,Q3,6.98,0,3,0,0,0,0,0,2,2,4,0,0,0,0,1,20251109
LMU,True,jess lawson,JL,Q4,7.9,1,2,1,2,0,0,3,0,0,0,0,0,0,0,3,20251109
LMU,True,kayla jones,KJ,EOG,14.95,1,6,0,1,0,0,2,0,2,2,0,0,0,2,2,20251109
LMU,True,kayla jones,KJ,Q1,3.85,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20251109
LMU,True,kayla jones,KJ,Q2,5.15,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,20251109
LMU,True,kayla jones,KJ,Q3,3.85,1,2,0,0,0,0,2,0,1,1,0,0,0,1,1,20251109
LMU,True,kayla jones,KJ,Q4,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20251109
LMU,True,mari somvichian,MS,EOG,36.32,2,4,2,4,0,0,6,0,0,0,0,0,0,1,5,20251109
LMU,True,mari somvichian,MS,Q1,8.1,2,3,2,3,0,0,6,0,0,0,0,0,0,1,3,20251109
LMU,True,mari somvichian,MS,Q2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20251109
LMU,True,mari somvichian,MS,Q3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20251109
LMU,True,mari somvichian,MS,Q4,8.22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251109
LMU,True,maya hernandez,MH,EOG,34.62,11,19,0,1,3,4,25,5,5,10,0,0,0,2,7,20251109
LMU,True,maya hernandez,MH,Q1,6.28,3,4,0,0,0,0,6,1,0,1,0,0,0,0,0,20251109
LMU,True,maya hernandez,MH,Q2,9.4,5,7,0,0,0,0,10,1,2,3,0,0,0,0,1,20251109
LMU,True,maya hernandez,MH,Q3,10.0,2,5,0,0,3,4,7,2,2,4,0,0,0,1,5,20251109
LMU,True,maya hernandez,MH,Q4,8.93,1,3,0,1,0,0,2,1,1,2,0,0,0,1,1,20251109
LMU,True,team,,EOG,0.0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,20251109
LMU,True,team,,Q2,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20251109
LMU,True,team,,Q3,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20251109
LMU,True,team,,Q4,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20251109
LMU,True,zawadi ogot,ZO,EOG,16.63,2,4,0,0,0,0,4,1,2,3,0,0,0,1,2,20251109
LMU,True,zawadi ogot,ZO,Q1,2.43,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20251109
LMU,True,zawadi ogot,ZO,Q2,4.28,0,1,0,0,0,0,0,1,1,2,0,0,0,0,1,20251109
LMU,True,zawadi ogot,ZO,Q3,7.82,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,20251109
LMU,True,zawadi ogot,ZO,Q4,2.1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,20251109
